transaction_id,transaction_date,unit_price,store_id,return_flag,quantity,product_id,payment_method,line_total,item_id,discount_pct,customer_id,channel,cashback_earned,amount
TXN006324,2023-08-31,410.62,STR022,0,2,PRD019,Visa,821.24,ITM0007270,0,CUST00798,Online,$0,307.13
TXN006325,2022-10-14,64.73,STR001,0,2,PRD012,Visa,129.46,ITM0007271,0,CUST00798,Online,$0,308.1
TXN006326,2024-01-19,30.69,STR020,0,1,PRD004,Visa,30.69,ITM0007272,0,CUST00798,In-Store,$0,126.39
TXN006327,2023-03-08,176.7,STR004,0,1,PRD016,Visa,176.7,ITM0007273,0,CUST00798,Online,$0,52.13
TXN006328,2022-10-19,51.59,STR029,0,1,PRD009,Mastercard,51.59,ITM0007274,0,CUST00799,In-Store,$13.94,396.04
TXN006329,2024-12-11,346.9,STR029,0,2,PRD007,Mastercard,638.3,ITM0007275,0.08,CUST00799,In-Store,$6.55,446.99
TXN006330,2023-02-25,310.17,STR009,0,1,PRD007,Mastercard,310.17,ITM0007276,0,CUST00799,Online,$1.24,42.14
TXN006331,2022-01-24,240.87,STR010,0,1,PRD010,Mastercard,240.87,ITM0007277,0,CUST00799,Mobile App,$15.79,522.54
TXN006332,2023-12-02,30.95,STR027,0,2,PRD006,Mastercard,61.9,ITM0007278,0,CUST00799,In-Store,$4.44,373.26
TXN006333,2022-12-11,72.78,STR006,0,2,PRD012,Mastercard,145.56,ITM0007279,0,CUST00799,In-Store,$5.22,383.85
TXN006334,2023-06-01,132.18,STR013,1,2,PRD001,Mastercard,264.36,ITM0007280,0,CUST00799,In-Store,$22.30,574.05
TXN006335,2023-03-21,36.21,STR027,0,1,PRD004,Mastercard,36.21,ITM0007281,0,CUST00799,Mobile App,$4.49,269.36
TXN006336,2023-03-13,61.6,STR030,0,1,PRD002,Mastercard,61.6,ITM0007282,0,CUST00799,Online,$1.38,40.28
TXN006337,2022-07-27,80.12,STR002,0,2,PRD014,Mastercard,160.24,ITM0007283,0,CUST00799,In-Store,$10.57,560.28
TXN006338,2023-04-15,529.35,STR027,0,2,PRD005,Mastercard,1058.7,ITM0007284,0,CUST00799,Mobile App,$9.37,424.03
TXN006340,2022-12-15,368.25,STR023,0,2,PRD007,Mastercard,736.5,ITM0007286,0,CUST00799,In-Store,$22.32,637.32
TXN006341,2023-01-28,194.9,STR016,0,1,PRD003,Mastercard,194.9,ITM0007287,0,CUST00799,Mobile App,$3.45,264.81
TXN006342,2022-09-08,40.7,STR029,0,2,PRD011,Debit,81.4,ITM0007288,0,CUST00800,In-Store,$0,204.73
TXN006343,2024-05-02,430.43,STR025,0,1,PRD008,Debit,430.43,ITM0007290,0,CUST00800,In-Store,$0,176.56
TXN006344,2023-09-27,189.95,STR007,0,1,PRD016,Debit,189.95,ITM0007292,0,CUST00800,In-Store,$0,18.2
TXN006345,2024-11-07,21.65,STR015,0,1,PRD020,Debit,21.65,ITM0007295,0,CUST00800,In-Store,$0,107.13
TXN006346,2024-04-17,300.36,STR013,0,1,PRD010,Debit,300.36,ITM0007296,0,CUST00800,Online,$0,123
TXN006347,2022-10-15,112.21,STR021,0,1,PRD001,Visa,103.23,ITM0007297,0.08,CUST00801,In-Store,$0,359.33
TXN006348,2022-11-15,42.99,STR014,0,1,PRD011,Visa,42.99,ITM0007298,0,CUST00801,Online,$0,131.27
TXN006349,2022-11-20,337.51,STR014,0,1,PRD007,Visa,273.38,ITM0007299,0.19,CUST00801,In-Store,$0,56.31
TXN006350,2023-05-24,247.66,STR010,0,1,PRD010,Visa,247.66,ITM0007300,0,CUST00801,In-Store,$0,249.43
TXN006351,2022-03-12,204.15,STR007,0,2,PRD017,Visa,408.3,ITM0007301,0,CUST00801,In-Store,$0,212.4
TXN006352,2022-08-26,162.39,STR016,1,3,PRD018,Visa,487.17,ITM0007302,0,CUST00802,Mobile App,$0,44.96
TXN006353,2024-09-05,176.39,STR022,0,2,PRD003,Visa,352.78,ITM0007303,0,CUST00802,In-Store,$0,168.66
TXN006354,2023-11-17,231.56,STR011,0,1,PRD015,Visa,231.56,ITM0007304,0,CUST00802,Mobile App,$0,38.7
TXN006355,2022-07-24,465.82,STR022,0,1,PRD008,Mastercard,354.02,ITM0007305,0.24,CUST00803,Online,$13.91,491.14
TXN006356,2022-04-24,25.85,STR017,0,1,PRD020,Mastercard,21.97,ITM0007307,0.15,CUST00803,Online,$7.44,279.59
TXN006357,2024-10-08,57.51,STR022,0,1,PRD009,Mastercard,57.51,ITM0007308,0,CUST00803,Mobile App,$23.30,628.98
TXN006358,2023-09-19,40.35,STR007,0,1,PRD011,Mastercard,40.35,ITM0007309,0,CUST00803,Mobile App,$8.85,550.4
TXN006359,2022-12-13,137.44,STR025,0,1,PRD001,Mastercard,137.44,ITM0007310,0,CUST00803,In-Store,$2.98,119.47
TXN006360,2022-12-16,455.77,STR011,0,1,PRD008,Mastercard,455.77,ITM0007311,0,CUST00803,Mobile App,$4.68,276.24
TXN006361,2022-04-25,174.06,STR027,0,1,PRD016,Mastercard,174.06,ITM0007312,0,CUST00803,In-Store,$6.72,454.96
TXN006362,2024-10-10,126.17,STR022,0,1,PRD001,Mastercard,98.41,ITM0007313,0.22,CUST00803,In-Store,$14.16,605.51
TXN006363,2022-06-03,472.38,STR014,0,3,PRD019,Mastercard,1417.14,ITM0007314,0,CUST00803,In-Store,$10.35,320.32
TXN006364,2024-08-19,45.89,STR001,0,1,PRD011,Mastercard,45.89,ITM0007315,0,CUST00803,Mobile App,$3.91,294.17
TXN006365,2022-09-18,133.96,STR030,0,2,PRD001,Mastercard,267.92,ITM0007316,0,CUST00803,Online,$7.41,195.79
TXN006366,2024-12-06,69.08,STR003,0,1,PRD012,Mastercard,62.17,ITM0007317,0.1,CUST00803,In-Store,$12.70,402.74
TXN006367,2023-01-12,303.19,STR017,0,1,PRD010,Mastercard,303.19,ITM0007318,0,CUST00803,Online,$6.23,223.76
TXN006368,2023-11-28,26.14,STR026,0,1,PRD006,Mastercard,26.14,ITM0007319,0,CUST00803,In-Store,$5.34,331.78
TXN006369,2022-02-04,140.55,STR021,0,1,PRD018,Mastercard,140.55,ITM0007322,0,CUST00803,In-Store,$1.04,47.66
TXN006370,2024-05-05,33.02,STR007,0,1,PRD004,Mastercard,33.02,ITM0007323,0,CUST00803,Online,$1.60,45.77
TXN006371,2022-03-24,35.76,STR020,0,3,PRD004,Mastercard,95.48,ITM0007324,0.11,CUST00803,In-Store,$5.18,240.2
TXN006372,2024-04-04,50.89,STR020,0,1,PRD009,Mastercard,50.89,ITM0007325,0,CUST00804,In-Store,$5.12,227.63
TXN006373,2022-11-20,365.14,STR027,0,1,PRD007,Mastercard,365.14,ITM0007326,0,CUST00804,Mobile App,$12.78,615.72
TXN006374,2024-11-21,296.59,STR002,0,1,PRD010,Mastercard,272.86,ITM0007329,0.08,CUST00804,Online,$7.88,609.27
TXN006375,2023-11-26,38.51,STR001,0,3,PRD011,Mastercard,115.53,ITM0007330,0,CUST00804,In-Store,$4.20,162.74
TXN006376,2023-02-01,182.85,STR021,0,1,PRD003,Mastercard,182.85,ITM0007331,0,CUST00804,Online,$11.24,295.81
TXN006377,2023-08-19,25.33,STR017,0,2,PRD020,Mastercard,50.66,ITM0007332,0,CUST00804,Online,$18.37,519.72
TXN006378,2024-09-06,42.46,STR022,0,3,PRD011,Mastercard,127.38,ITM0007333,0,CUST00804,Online,$15.89,647.24
TXN006379,2024-12-21,438.8,STR024,0,1,PRD008,Mastercard,438.8,ITM0007334,0,CUST00804,Online,$6.39,194.38
TXN006380,2023-05-15,178.64,STR007,0,1,PRD003,Mastercard,178.64,ITM0007335,0,CUST00804,In-Store,$1.15,80.65
TXN006381,2023-04-16,326.91,STR028,0,1,PRD007,Mastercard,326.91,ITM0007336,0,CUST00804,Online,$4.25,211.58
TXN006382,2022-02-17,149.3,STR030,0,2,PRD013,Mastercard,298.6,ITM0007339,0,CUST00804,Online,$18.96,488.1
TXN006383,2022-11-27,602.79,STR003,0,1,PRD005,Visa,602.79,ITM0007341,0,CUST00805,Online,$0,74.59
TXN006384,2023-04-01,307.61,STR006,0,1,PRD010,Visa,307.61,ITM0007342,0,CUST00805,Online,$0,265.03
TXN006385,2023-02-16,264.18,STR014,0,1,PRD010,Visa,264.18,ITM0007343,0,CUST00805,In-Store,$0,184.23
TXN006386,2022-05-22,91.21,STR003,0,1,PRD014,Visa,91.21,ITM0007344,0,CUST00805,In-Store,$0,218.83
TXN006387,2023-03-22,67.41,STR003,0,1,PRD012,Visa,67.41,ITM0007346,0,CUST00805,Mobile App,$0,110.72
TXN006388,2022-07-23,164.71,STR018,0,1,PRD013,Visa,164.71,ITM0007347,0,CUST00805,Online,$0,397.7
TXN006389,2022-09-13,98.88,STR025,0,1,PRD014,Visa,98.88,ITM0007349,0,CUST00805,Online,$0,172.93
TXN006390,2022-03-03,72.41,STR011,0,1,PRD012,Visa,68.07,ITM0007350,0.06,CUST00805,Online,$0,322.5
TXN006391,2022-09-06,51.02,STR004,0,2,PRD002,Visa,102.04,ITM0007351,0,CUST00805,Mobile App,$0,126.43
TXN006392,2022-07-01,512.38,STR011,0,1,PRD008,Visa,512.38,ITM0007352,0,CUST00805,In-Store,$0,100.43
TXN006393,2022-09-02,189.62,STR007,1,3,PRD016,Visa,438.02,ITM0007353,0.23,CUST00805,In-Store,$0,123.21
TXN006394,2022-04-01,235.85,STR006,1,2,PRD015,Visa,471.7,ITM0007354,0,CUST00805,In-Store,$0,315.4
TXN006395,2022-11-14,371.89,STR027,0,2,PRD007,Visa,743.78,ITM0007355,0,CUST00806,In-Store,$0,256.36
TXN006396,2023-03-12,30.66,STR017,0,1,PRD004,Visa,30.66,ITM0007358,0,CUST00806,In-Store,$0,25.98
TXN006397,2022-05-17,235.88,STR022,0,1,PRD015,Visa,235.88,ITM0007359,0,CUST00806,In-Store,$0,320.49
TXN006398,2022-09-16,244.77,STR010,0,2,PRD017,Visa,489.54,ITM0007360,0,CUST00806,Online,$0,163.77
TXN006399,2022-08-27,602.7,STR022,0,1,PRD005,Visa,602.7,ITM0007361,0,CUST00806,Online,$0,358.99
TXN006400,2022-02-26,380.16,STR001,0,1,PRD007,Visa,311.73,ITM0007362,0.18,CUST00806,Online,$0,204.11
TXN006401,2023-01-30,41.05,STR019,0,1,PRD011,Visa,41.05,ITM0007364,0,CUST00806,In-Store,$0,40.26
TXN006402,2022-08-22,26.41,STR011,0,1,PRD020,Visa,26.41,ITM0007365,0,CUST00806,Mobile App,$0,266.64
TXN006403,2022-08-20,524.07,STR021,0,1,PRD008,Visa,445.46,ITM0007366,0.15,CUST00806,Mobile App,$0,129.16
TXN006404,2023-02-21,29.09,STR004,0,1,PRD006,Visa,29.09,ITM0007367,0,CUST00806,Mobile App,$0,287.88
TXN006405,2023-02-28,532.92,STR001,1,3,PRD005,Cash,1598.76,ITM0007368,0,CUST00807,In-Store,$0,44.42
TXN006406,2022-02-05,248.75,STR022,0,1,PRD015,Cash,248.75,ITM0007370,0,CUST00807,In-Store,$0,115.05
TXN006407,2022-12-02,35.8,STR006,0,1,PRD004,Cash,35.8,ITM0007373,0,CUST00807,In-Store,$0,39.83
TXN006408,2024-03-28,154.1,STR014,0,1,PRD016,Cash,154.1,ITM0007374,0,CUST00807,In-Store,$0,79.58
TXN006409,2022-06-26,25.95,STR007,0,1,PRD006,Mastercard,22.84,ITM0007375,0.12,CUST00808,In-Store,$20.64,636.96
TXN006411,2023-08-21,156.9,STR027,0,1,PRD013,Mastercard,156.9,ITM0007377,0,CUST00808,Mobile App,$4.65,378.23
TXN006412,2024-06-01,364.63,STR008,0,1,PRD007,Mastercard,364.63,ITM0007378,0,CUST00808,Online,$4.55,380.56
TXN006413,2023-10-02,47.39,STR016,0,1,PRD009,Mastercard,39.81,ITM0007379,0.16,CUST00808,Online,$7.25,426.21
TXN006414,2023-06-26,163.17,STR016,0,2,PRD018,Mastercard,287.18,ITM0007380,0.12,CUST00809,In-Store,$15.85,611.35
TXN006415,2022-12-21,32.67,STR001,0,1,PRD006,Mastercard,30.38,ITM0007381,0.07,CUST00809,In-Store,$3.95,167.35
TXN006416,2024-10-08,57.62,STR009,0,2,PRD009,Mastercard,115.24,ITM0007383,0,CUST00809,In-Store,$3.19,303.84
TXN006417,2024-11-27,75.82,STR015,0,1,PRD012,Mastercard,64.45,ITM0007384,0.15,CUST00809,In-Store,$8.55,266.93
TXN006418,2023-11-22,372.25,STR018,0,3,PRD007,Mastercard,1116.75,ITM0007386,0,CUST00809,In-Store,$5.10,194.77
TXN006419,2024-09-08,216.75,STR002,0,2,PRD015,Mastercard,385.81,ITM0007387,0.11,CUST00809,Online,$3.81,144.89
TXN006420,2023-12-15,446.81,STR015,0,1,PRD019,Mastercard,339.58,ITM0007388,0.24,CUST00809,Online,$14.60,458.48
TXN006421,2024-11-12,350,STR029,0,1,PRD007,Mastercard,262.5,ITM0007389,0.25,CUST00809,In-Store,$4.14,181.76
TXN006422,2022-04-12,466.24,STR023,0,1,PRD019,Mastercard,466.24,ITM0007390,0,CUST00809,In-Store,$2.20,57.48
TXN006423,2023-04-15,29.93,STR018,0,1,PRD004,Mastercard,29.93,ITM0007391,0,CUST00809,Mobile App,$11.38,483.33
TXN006424,2024-05-17,159.3,STR028,0,1,PRD018,Mastercard,159.3,ITM0007392,0,CUST00809,Online,$15.20,623.69
TXN006425,2023-12-11,150.4,STR027,0,1,PRD018,Mastercard,150.4,ITM0007393,0,CUST00809,Mobile App,$6,217.93
TXN006426,2023-09-07,274.49,STR007,0,1,PRD015,Mastercard,274.49,ITM0007394,0,CUST00809,Online,$18.12,455.95
TXN006427,2023-12-04,26.03,STR026,0,1,PRD020,Mastercard,26.03,ITM0007396,0,CUST00809,Mobile App,$7.73,193.58
TXN006428,2024-03-04,27.08,STR025,0,1,PRD006,Mastercard,27.08,ITM0007397,0,CUST00809,Online,$1.51,64.84
TXN006429,2022-05-07,348.9,STR023,0,3,PRD007,Mastercard,1046.7,ITM0007398,0,CUST00809,In-Store,$6.38,457.97
TXN006430,2022-12-18,80.34,STR009,0,1,PRD014,Mastercard,80.34,ITM0007399,0,CUST00809,Online,$1.57,153.69
TXN006431,2022-09-23,243.26,STR006,0,1,PRD015,Cash,243.26,ITM0007400,0,CUST00810,In-Store,$0,55.69
TXN006432,2022-07-27,185.59,STR023,0,1,PRD003,Cash,185.59,ITM0007401,0,CUST00810,In-Store,$0,23.69
TXN006433,2023-05-08,52.17,STR017,0,2,PRD002,Cash,104.34,ITM0007402,0,CUST00810,In-Store,$0,64.44
TXN006434,2022-09-21,69.61,STR003,0,2,PRD012,Cash,139.22,ITM0007405,0,CUST00810,In-Store,$0,122.4
TXN006435,2024-02-26,59.53,STR009,0,1,PRD012,Mastercard,59.53,ITM0007406,0,CUST00811,In-Store,$9.13,343.86
TXN006436,2024-07-15,142.05,STR025,0,1,PRD013,Mastercard,142.05,ITM0007407,0,CUST00811,Online,$12.45,628.56
TXN006437,2022-12-16,189.83,STR028,0,2,PRD003,Mastercard,379.66,ITM0007408,0,CUST00811,In-Store,$22.32,591.66
TXN006438,2023-01-05,357.3,STR025,0,1,PRD007,Mastercard,357.3,ITM0007409,0,CUST00811,Online,$6.13,247.47
TXN006439,2024-04-28,31.53,STR016,0,1,PRD006,Mastercard,31.53,ITM0007410,0,CUST00811,Online,$4.33,181.95
TXN006440,2023-03-14,363.8,STR008,0,1,PRD007,Mastercard,327.42,ITM0007411,0.1,CUST00811,Mobile App,$6.87,515.14
TXN006441,2022-06-20,255.55,STR003,0,1,PRD010,Mastercard,255.55,ITM0007412,0,CUST00812,In-Store,$10.84,382.65
TXN006442,2023-06-04,462.72,STR009,0,1,PRD019,Mastercard,374.8,ITM0007413,0.19,CUST00812,Online,$6.74,222.03
TXN006443,2022-03-09,241.88,STR007,0,1,PRD017,Mastercard,241.88,ITM0007415,0,CUST00812,Online,$6.56,290.76
TXN006444,2022-05-25,51.55,STR027,0,1,PRD009,Mastercard,51.55,ITM0007416,0,CUST00812,In-Store,$15.20,599.85
TXN006445,2022-08-13,440.93,STR019,1,1,PRD008,Mastercard,440.93,ITM0007417,0,CUST00812,In-Store,$0.91,56.86
TXN006446,2023-12-05,49.26,STR016,0,1,PRD009,Mastercard,38.42,ITM0007418,0.22,CUST00812,Online,$2.42,132.93
TXN006447,2023-05-17,66.69,STR024,0,1,PRD012,Mastercard,52.69,ITM0007419,0.21,CUST00812,Online,$14.25,625.64
TXN006448,2022-12-19,416.44,STR020,0,1,PRD019,Mastercard,416.44,ITM0007420,0,CUST00812,Online,$14.05,600.58
TXN006449,2022-03-08,50.21,STR009,1,2,PRD009,Mastercard,100.42,ITM0007421,0,CUST00812,Online,$1.93,83.01
TXN006450,2022-05-03,57.67,STR011,0,1,PRD009,Mastercard,50.75,ITM0007422,0.12,CUST00812,Online,$1.28,110.94
TXN006451,2024-12-19,240.82,STR013,0,1,PRD015,Mastercard,197.47,ITM0007423,0.18,CUST00812,Mobile App,$8.99,351.98
TXN006452,2022-03-09,27.04,STR022,0,1,PRD020,Mastercard,27.04,ITM0007424,0,CUST00812,Online,$14.55,380.72
TXN006453,2022-12-17,621.65,STR027,0,1,PRD005,Mastercard,621.65,ITM0007425,0,CUST00812,In-Store,$15.99,431.08
TXN006454,2022-12-07,33.37,STR018,0,1,PRD004,Mastercard,33.37,ITM0007426,0,CUST00812,Online,$17.05,587.51
TXN006455,2022-08-06,45.45,STR028,0,2,PRD011,Mastercard,90.9,ITM0007427,0,CUST00812,Mobile App,$7.65,226.29
TXN006456,2022-12-09,546.43,STR012,0,1,PRD005,Mastercard,546.43,ITM0007428,0,CUST00813,Online,$6.35,412.7
TXN006457,2024-10-11,453.3,STR011,0,1,PRD019,Mastercard,389.84,ITM0007429,0.14,CUST00813,In-Store,$10.57,325.26
TXN006458,2024-04-18,196.06,STR010,1,1,PRD003,Mastercard,196.06,ITM0007430,0,CUST00813,Mobile App,$5.82,355.36
TXN006459,2022-09-24,133.54,STR028,0,1,PRD001,Mastercard,133.54,ITM0007433,0,CUST00813,Mobile App,$19.71,537.97
TXN006460,2022-12-15,32.43,STR027,0,1,PRD006,Mastercard,32.43,ITM0007434,0,CUST00813,In-Store,$12.84,441.86
TXN006461,2023-09-28,38.96,STR002,0,1,PRD011,Mastercard,33.51,ITM0007436,0.14,CUST00813,Online,$9.94,388.04
TXN006462,2022-10-15,244.09,STR020,0,1,PRD017,Mastercard,244.09,ITM0007437,0,CUST00813,Online,$2.52,182.52
TXN006463,2023-10-09,64.98,STR014,0,1,PRD002,Mastercard,64.98,ITM0007438,0,CUST00813,Online,$8.18,447.5
TXN006464,2024-12-23,513.67,STR014,0,1,PRD008,Mastercard,513.67,ITM0007439,0,CUST00813,In-Store,$4.70,139.54
TXN006465,2024-12-18,48.73,STR004,0,1,PRD011,Mastercard,40.45,ITM0007440,0.17,CUST00813,Online,$2.25,56.69
TXN006466,2024-05-23,184,STR029,0,1,PRD016,Mastercard,158.24,ITM0007441,0.14,CUST00813,Mobile App,$8.97,267.3
TXN006467,2022-11-07,627.52,STR010,0,1,PRD005,Mastercard,627.52,ITM0007442,0,CUST00813,In-Store,$1.95,133.68
TXN006468,2022-11-16,318.79,STR014,0,1,PRD007,Mastercard,318.79,ITM0007443,0,CUST00813,In-Store,$12.61,599.91
TXN006469,2024-04-29,624.92,STR014,0,1,PRD005,Mastercard,506.19,ITM0007444,0.19,CUST00813,Online,$9.53,607.27
TXN006470,2022-04-09,268.57,STR002,0,1,PRD015,Mastercard,217.54,ITM0007447,0.19,CUST00813,Online,$3.12,80.94
TXN006471,2024-02-07,53.45,STR016,0,1,PRD009,Mastercard,53.45,ITM0007448,0,CUST00813,Online,$21.47,576.37
TXN006472,2024-12-18,165.59,STR011,0,2,PRD018,Mastercard,331.18,ITM0007449,0,CUST00813,Online,$2.10,118.77
TXN006473,2024-07-28,142.9,STR004,0,3,PRD001,Visa,428.7,ITM0007450,0,CUST00814,In-Store,$0,59.88
TXN006474,2023-12-19,54.57,STR023,0,1,PRD002,Visa,54.57,ITM0007452,0,CUST00814,Online,$0,345.14
TXN006475,2022-05-09,60.19,STR016,0,1,PRD012,Visa,60.19,ITM0007453,0,CUST00814,Online,$0,294.19
TXN006476,2024-10-23,464.49,STR026,0,1,PRD008,Visa,464.49,ITM0007455,0,CUST00814,In-Store,$0,235.09
TXN006477,2022-07-01,337.33,STR019,0,1,PRD007,Visa,337.33,ITM0007456,0,CUST00814,Online,$0,159.78
TXN006478,2024-05-29,92.34,STR020,0,1,PRD014,Visa,77.57,ITM0007457,0.16,CUST00814,In-Store,$0,77.13
TXN006479,2024-10-28,168.64,STR003,0,1,PRD003,Visa,168.64,ITM0007458,0,CUST00815,Online,$0,267.95
TXN006480,2023-12-07,469.57,STR027,0,1,PRD019,Visa,469.57,ITM0007459,0,CUST00815,Mobile App,$0,346.76
TXN006481,2022-01-20,463,STR027,0,1,PRD008,Visa,463,ITM0007461,0,CUST00815,In-Store,$0,382.33
TXN006482,2023-08-20,27.55,STR021,0,1,PRD006,Visa,27.55,ITM0007462,0,CUST00816,In-Store,$0,41.71
TXN006483,2023-11-26,526.03,STR002,0,1,PRD005,Visa,526.03,ITM0007463,0,CUST00816,Online,$0,326.31
TXN006484,2024-06-28,521.61,STR029,0,1,PRD008,Visa,521.61,ITM0007464,0,CUST00816,In-Store,$0,370.54
TXN006485,2022-05-10,186.79,STR010,0,2,PRD003,Visa,373.58,ITM0007465,0,CUST00816,In-Store,$0,372.34
TXN006486,2022-04-21,26.07,STR028,0,1,PRD020,Visa,21.38,ITM0007466,0.18,CUST00817,In-Store,$0,78.15
TXN006487,2023-03-21,195.61,STR017,1,1,PRD017,Visa,178.01,ITM0007468,0.09,CUST00817,In-Store,$0,201.57
TXN006488,2024-05-17,429.92,STR008,0,1,PRD008,Visa,361.13,ITM0007469,0.16,CUST00817,In-Store,$0,76.7
TXN006489,2023-07-18,40.71,STR003,0,2,PRD011,Visa,72.46,ITM0007470,0.11,CUST00817,Mobile App,$0,201.89
TXN006490,2024-01-29,391.12,STR029,0,2,PRD019,Visa,782.24,ITM0007471,0,CUST00818,Online,$0,356.19
TXN006491,2022-11-18,37.18,STR005,0,2,PRD004,Visa,74.36,ITM0007472,0,CUST00818,In-Store,$0,399.32
TXN006492,2023-04-24,39.22,STR002,1,1,PRD011,Visa,39.22,ITM0007473,0,CUST00818,Mobile App,$0,170.4
TXN006493,2023-08-16,407.09,STR004,0,3,PRD019,Visa,1221.27,ITM0007474,0,CUST00819,In-Store,$0,78.05
TXN006494,2024-10-19,34.25,STR001,0,1,PRD004,Visa,34.25,ITM0007475,0,CUST00819,In-Store,$0,188.93
TXN006495,2024-03-17,534.79,STR017,0,1,PRD005,Visa,427.83,ITM0007477,0.2,CUST00819,In-Store,$0,399.86
TXN006496,2023-02-18,44.39,STR013,0,1,PRD011,Visa,44.39,ITM0007478,0,CUST00819,Online,$0,69.88
TXN006497,2023-01-29,25.54,STR003,0,1,PRD006,Visa,25.54,ITM0007479,0,CUST00819,In-Store,$0,161.77
TXN006498,2024-10-30,219.66,STR014,0,1,PRD015,Visa,219.66,ITM0007480,0,CUST00819,In-Store,$0,95.01
TXN006499,2023-08-01,26.55,STR028,0,1,PRD020,Mastercard,26.55,ITM0007481,0,CUST00820,Online,$11.35,600.29
TXN006500,2022-09-13,171.68,STR004,0,1,PRD018,Mastercard,145.93,ITM0007483,0.15,CUST00820,Online,$4.68,344
TXN006501,2022-12-23,177.18,STR025,0,2,PRD016,Mastercard,354.36,ITM0007484,0,CUST00820,In-Store,$4.22,136.23
TXN006502,2024-07-25,304.5,STR007,0,1,PRD010,Mastercard,304.5,ITM0007486,0,CUST00820,Mobile App,$2.04,96.53
TXN006503,2023-10-16,70.07,STR026,0,1,PRD012,Mastercard,60.26,ITM0007487,0.14,CUST00820,Mobile App,$5.21,211.69
TXN006504,2023-11-27,88.26,STR014,0,1,PRD014,Mastercard,88.26,ITM0007488,0,CUST00820,Mobile App,$20.69,601.79
TXN006505,2022-03-12,454.32,STR021,0,1,PRD008,Mastercard,454.32,ITM0007489,0,CUST00820,In-Store,$1.84,136.47
TXN006506,2023-11-26,148.18,STR018,0,1,PRD018,Mastercard,148.18,ITM0007490,0,CUST00820,In-Store,$8.16,327.9
TXN006507,2023-12-31,65.44,STR030,0,1,PRD012,Mastercard,65.44,ITM0007493,0,CUST00820,In-Store,$15.30,459.96
TXN006509,2023-04-17,52.34,STR006,0,1,PRD002,Mastercard,52.34,ITM0007495,0,CUST00820,Mobile App,$9.73,317.4
TXN006510,2022-12-06,198.32,STR019,0,3,PRD017,Mastercard,594.96,ITM0007496,0,CUST00820,Mobile App,$3.14,230.52
TXN006511,2022-11-22,232.92,STR030,0,1,PRD015,Mastercard,232.92,ITM0007497,0,CUST00820,In-Store,$11.67,400.86
TXN006512,2023-05-11,50.21,STR029,0,2,PRD009,Mastercard,100.42,ITM0007498,0,CUST00820,In-Store,$4.63,138.94
TXN006513,2023-12-10,470.25,STR008,0,1,PRD019,Mastercard,437.33,ITM0007500,0.07,CUST00820,Mobile App,$4.06,351.68
TXN006514,2024-09-19,82.86,STR019,0,1,PRD014,Mastercard,82.86,ITM0007502,0,CUST00820,In-Store,$11.73,349.88
TXN006515,2024-08-24,582.2,STR014,0,1,PRD005,Visa,582.2,ITM0007503,0,CUST00821,Online,$0,33.28
TXN006516,2023-02-25,51.55,STR016,0,1,PRD009,Visa,51.55,ITM0007504,0,CUST00821,In-Store,$0,396.26
TXN006517,2024-10-20,36.57,STR005,0,1,PRD004,Visa,36.57,ITM0007505,0,CUST00821,In-Store,$0,233.77
TXN006518,2024-10-01,162.21,STR005,0,1,PRD003,Visa,162.21,ITM0007506,0,CUST00821,In-Store,$0,167.59
TXN006519,2023-11-09,239.75,STR019,0,3,PRD017,Visa,719.25,ITM0007507,0,CUST00821,Online,$0,295.06
TXN006521,2024-09-19,127.63,STR001,0,2,PRD013,Visa,255.26,ITM0007510,0,CUST00821,In-Store,$0,253.42
TXN006522,2023-11-03,88.66,STR011,0,1,PRD014,Visa,88.66,ITM0007511,0,CUST00821,Online,$0,319.09
TXN006523,2024-04-17,639.83,STR008,0,1,PRD005,Visa,639.83,ITM0007512,0,CUST00821,Mobile App,$0,310.51
TXN006524,2022-11-27,445.23,STR001,0,2,PRD019,Visa,890.46,ITM0007513,0,CUST00821,Mobile App,$0,197.99
TXN006525,2024-01-12,273.32,STR025,0,2,PRD010,Visa,546.64,ITM0007514,0,CUST00821,Online,$0,39.85
TXN006526,2022-08-03,84.49,STR020,0,1,PRD014,Visa,84.49,ITM0007515,0,CUST00821,Online,$0,390
TXN006527,2022-07-16,32.35,STR024,0,3,PRD006,Visa,97.05,ITM0007516,0,CUST00822,In-Store,$0,197.96
TXN006528,2024-12-10,25.06,STR019,0,1,PRD020,Visa,25.06,ITM0007517,0,CUST00822,In-Store,$0,141.8
TXN006529,2022-06-03,25.54,STR024,0,1,PRD006,Visa,24.01,ITM0007518,0.06,CUST00822,In-Store,$0,318.84
TXN006530,2023-08-18,117.23,STR024,0,1,PRD001,Visa,117.23,ITM0007520,0,CUST00822,In-Store,$0,145.89
TXN006531,2023-05-15,53.92,STR019,0,1,PRD002,Visa,47.99,ITM0007522,0.11,CUST00822,In-Store,$0,283.64
TXN006532,2024-03-01,433.77,STR027,0,2,PRD019,Cash,867.54,ITM0007523,0,CUST00823,In-Store,$0,128.2
TXN006533,2024-07-21,159.96,STR004,0,1,PRD016,Cash,159.96,ITM0007524,0,CUST00823,Mobile App,$0,45.3
TXN006534,2022-10-09,97.93,STR023,0,1,PRD014,Mastercard,81.28,ITM0007525,0.17,CUST00824,Mobile App,$9.45,459.25
