transaction_id,customer_id,store_id,transaction_date,payment_method,amount,channel,return_flag,cashback_earned
TXN001870,CUST00229,STR006,2023-03-11,Mastercard,190.52,In-Store,0,5.56
TXN005944,CUST00745,STR006,2022-02-08,Visa,328.93,Online,0,0.0
TXN000191,CUST00019,STR004,2024-11-25,Mastercard,310.00,In-Store,1,8.68
TXN001108,CUST00132,STR013,2024-11-11,Visa,149.25,In-Store,0,0.0
TXN004106,CUST00509,STR030,2022-01-18,Mastercard,41.97,In-Store,0,0.99
TXN001235,CUST00148,STR014,2022-05-04,Mastercard,446.16,Online,0,10.22
TXN001252,CUST00149,STR001,2024-09-14,Mastercard,390.60,In-Store,0,13.76
TXN005360,CUST00667,STR029,2022-03-12,Visa,58.99,Online,0,0.0
TXN002461,CUST00297,STR026,2024-06-24,Visa,86.72,Online,0,0.0
TXN006259,CUST00787,STR023,2024-11-13,Visa,395.50,In-Store,0,0.0
TXN001401,CUST00172,STR003,2024-08-15,Debit,145.97,In-Store,0,0.0
TXN002097,CUST00259,STR006,2022-12-09,Mastercard,507.86,Online,0,15.66
TXN001766,CUST00216,STR016,2024-03-18,Mastercard,597.68,In-Store,0,22.44
TXN003039,CUST00366,STR003,2022-09-26,Mastercard,105.20,In-Store,0,3.53
TXN003466,CUST00423,STR018,2022-10-01,Mastercard,171.94,In-Store,0,6.73
TXN002427,CUST00292,STR008,2023-07-21,Mastercard,289.14,In-Store,0,10.65
TXN007237,CUST00922,STR018,2023-12-05,Mastercard,114.52,Online,0,3.8
TXN000070,CUST00007,STR013,2022-05-16,Mastercard,260.33,Online,0,5.52
TXN003062,CUST00368,STR024,2023-04-13,Mastercard,113.19,Online,0,3.9
TXN006931,CUST00876,STR017,2022-04-17,Mastercard,369.31,Mobile App,0,11.81
TXN003690,CUST00451,STR016,2023-02-05,Mastercard,585.86,In-Store,0,20.8
TXN002174,CUST00266,STR024,2022-06-02,Mastercard,300.97,In-Store,1,8.87
TXN007134,CUST00906,STR025,2023-01-27,Mastercard,243.25,In-Store,0,3.41
TXN002510,CUST00304,STR005,2023-05-28,Debit,188.87,Online,0,0.0
TXN002953,CUST00356,STR019,2022-11-02,Mastercard,78.07,Online,0,1.6
TXN006568,CUST00828,STR001,2024-08-31,Debit,34.94,In-Store,0,0.0
TXN007461,CUST00950,STR009,2024-06-01,Debit,133.04,In-Store,0,0.0
TXN006826,CUST00863,STR009,2022-11-18,Visa,364.32,In-Store,0,0.0
TXN004389,CUST00547,STR010,2023-05-23,Mastercard,361.91,In-Store,0,8.52
TXN000073,CUST00007,STR010,2022-01-17,Mastercard,395.73,In-Store,0,9.13
TXN006803,CUST00860,STR024,02-06-2023,Mastercard,426.27,Mobile App,0,15.2
TXN002613,CUST00319,STR024,2022-02-07,Debit,34.41,In-Store,0,0.0
TXN005193,CUST00650,STR006,2023-04-09,Mastercard,344.19,In-Store,0,4.18
TXN007053,CUST00895,STR012,11-28-2024,Mastercard,351.65,In-Store,0,8.43
TXN004107,CUST00509,STR004,2022-01-14,Mastercard,545.90,In-Store,0,7.76
TXN007193,CUST00918,STR019,2024-12-01,Mastercard,318.81,In-Store,0,8.51
TXN002755,CUST00336,STR016,2022-12-05,Mastercard,548.63,Online,0,6.86
TXN001048,CUST00124,STR018,2024-11-25,Mastercard,636.03,Online,0,16.33
TXN006998,CUST00889,STR012,2023-01-10,Debit,51.48,Online,0,0.0
TXN001902,CUST00232,STR021,2024-01-25,Mastercard,160.76,In-Store,0,3.6
TXN007000,CUST00890,STR006,2022-08-05,Mastercard,356.01,Online,0,8.76
TXN007229,CUST00921,STR023,2022-05-26,Debit,172.49,Online,1,0.0
TXN001861,CUST00229,STR011,2022-04-30,Mastercard,648.05,Mobile App,0,23.28
TXN005381,CUST00671,STR027,2024-06-20,Cash,88.25,In-Store,0,0.0
TXN002567,CUST00312,STR004,2023-04-19,Debit,42.49,In-Store,0,0.0
TXN003698,CUST00451,STR028,2024-12-11,Mastercard,452.64,Mobile App,0,14.25
TXN002973,CUST00360,STR011,2023-05-07,Mastercard,296.29,In-Store,0,8.65
TXN000198,CUST00019,STR013,2024-12-11,Mastercard,,In-Store,0,6.44
TXN002803,CUST00342,STR018,2023-05-25,Mastercard,538.51,Mobile App,0,10.03
TXN002667,CUST00324,STR013,11-23-2022,Mastercard,111.40,Online,0,3.12
TXN005865,CUST00735,STR021,2024-06-04,Mastercard,306.37,In-Store,1,10.04
TXN003166,CUST00379,STR016,2022-12-12,Debit,247.82,In-Store,0,0.0
TXN002503,CUST00304,STR012,2022-11-13,Debit,129.75,In-Store,0,0.0
TXN004049,CUST00501,STR016,2024-10-27,Mastercard,,Online,1,8.28
TXN005780,CUST00725,STR013,2023-06-19,Visa,321.66,Online,0,0.0
TXN003643,CUST00444,STR017,2023-11-25,Mastercard,183.07,Online,0,3.43
TXN006933,CUST00876,STR024,2023-03-23,Mastercard,403.31,In-Store,0,5.86
TXN002301,CUST00279,STR030,2023-03-21,Visa,270.93,Mobile App,0,0.0
TXN006939,CUST00877,STR030,2023-06-05,Mastercard,322.86,Online,0,4.11
TXN004202,CUST00521,STR018,2024-03-04,Mastercard,364.01,In-Store,0,11.03
TXN002217,CUST00271,STR027,2024-08-21,Mastercard,174.72,In-Store,0,3.58
TXN003687,CUST00450,STR007,12-09-2023,Mastercard,370.64,Online,0,10.04
TXN002896,CUST00350,STR005,2024-12-06,Mastercard,119.99,In-Store,0,3.02
TXN001149,CUST00137,STR030,2023-05-11,Debit,55.49,In-Store,0,0.0
TXN007048,CUST00895,STR027,2022-12-30,Mastercard,536.99,Online,0,6.44
TXN001350,CUST00162,STR017,2023-10-20,Debit,190.10,Online,0,0.0
TXN005365,CUST00667,STR017,2023-03-17,Visa,243.91,Online,0,0.0
TXN000829,CUST00097,STR012,2023-01-31,Visa,196.79,In-Store,0,0.0
TXN000617,CUST00071,STR030,2023-12-16,Mastercard,490.72,Online,0,10.27
TXN001635,CUST00199,STR003,2023-11-23,Mastercard,445.32,In-Store,1,8.94
TXN001044,CUST00124,STR013,2024-12-17,Mastercard,60.30,Online,0,1.54
TXN002203,CUST00270,STR006,2024-12-08,Mastercard,615.33,In-Store,0,21.86
TXN002845,CUST00345,STR007,2023-04-13,Mastercard,310.15,In-Store,0,8.04
TXN000023,CUST00002,STR015,2024-06-13,Mastercard,410.56,Mobile App,0,8.0
TXN005551,CUST00691,STR009,2023-10-27,Visa,260.00,In-Store,0,0.0
TXN003522,CUST00432,STR018,2024-12-05,Debit,135.69,In-Store,0,0.0
TXN006151,CUST00772,STR001,2022-12-20,Mastercard,,Mobile App,0,7.42
TXN000727,CUST00082,STR023,2024-12-11,Mastercard,187.89,Online,0,4.04
TXN000958,CUST00115,STR008,2024-05-01,Debit,,In-Store,0,0.0
TXN007374,CUST00937,STR020,2022-11-14,Visa,143.35,In-Store,0,0.0
TXN004099,CUST00508,STR009,2024-12-23,Mastercard,584.40,In-Store,1,13.84
TXN004780,CUST00598,STR021,2022-12-12,Mastercard,,Online,0,6.58
TXN006491,CUST00818,STR005,2022-11-18,Visa,399.32,In-Store,0,0.0
TXN004483,CUST00560,STR007,2023-01-01,Debit,,Online,0,0.0
TXN001434,CUST00175,STR002,2023-12-17,Mastercard,568.81,Online,0,5.81
TXN000722,CUST00082,STR021,2022-03-08,Mastercard,629.77,Mobile App,0,9.4
TXN002022,CUST00250,STR012,2023-04-25,Gift Card,45.73,In-Store,0,0.0
TXN001923,CUST00235,STR004,2023-04-12,Mastercard,183.55,In-Store,0,2.5
TXN005900,CUST00741,STR014,2024-12-13,Visa,362.27,In-Store,0,0.0
TXN001278,CUST00151,STR022,2023-08-09,Mastercard,305.64,Online,0,7.37
TXN005012,CUST00626,STR025,2023-02-18,Mastercard,,Online,1,4.95
TXN004692,CUST00587,STR007,2024-04-30,Mastercard,548.63,In-Store,0,10.4
TXN005528,CUST00689,STR021,2022-12-13,Mastercard,91.60,In-Store,0,2.07
TXN003037,CUST00366,STR023,2023-07-26,Mastercard,405.02,Mobile App,0,5.32
TXN005290,CUST00662,STR027,2023-12-15,Mastercard,180.04,In-Store,0,6.18
TXN001895,CUST00232,STR027,04-26-2024,Mastercard,362.30,Online,0,11.76
TXN000844,CUST00099,STR021,2022-08-02,Mastercard,342.55,In-Store,0,8.34
TXN006146,CUST00772,STR002,2023-08-13,Mastercard,337.02,In-Store,0,9.3
TXN004045,CUST00500,STR010,2022-08-17,Mastercard,175.15,Online,0,4.46
TXN006689,CUST00845,STR011,2024-02-01,Mastercard,,Online,0,3.76
TXN003719,CUST00455,STR006,2024-03-16,Debit,224.37,Online,0,0.0
TXN000029,CUST00003,STR020,2024-12-10,Visa,,Online,0,0.0
TXN001041,CUST00124,STR015,2024-12-22,Mastercard,345.08,Mobile App,0,6.62
TXN005484,CUST00684,STR016,2024-12-20,Mastercard,404.32,In-Store,0,11.09
TXN005314,CUST00663,STR008,2023-04-29,Mastercard,456.93,Mobile App,0,18.02
TXN006924,CUST00875,STR006,2023-03-09,Mastercard,403.76,In-Store,0,6.82
TXN002381,CUST00289,STR023,2022-01-29,Mastercard,44.83,In-Store,1,1.14
TXN003305,CUST00400,STR005,2023-12-19,Mastercard,602.78,In-Store,0,7.96
TXN005720,CUST00717,STR027,10-20-2022,Mastercard,356.88,In-Store,0,8.51
TXN003662,CUST00448,STR025,2023-02-18,Visa,194.18,Mobile App,0,0.0
TXN000062,CUST00007,STR014,2023-09-15,Mastercard,593.86,Mobile App,0,20.35
TXN006082,CUST00762,STR025,2023-06-23,Cash,55.84,In-Store,0,0.0
TXN003433,CUST00419,STR003,12-16-2022,Debit,112.70,In-Store,0,0.0
TXN007799,CUST00995,STR021,2022-04-16,Mastercard,229.62,In-Store,0,8.18
TXN003693,CUST00451,STR020,2022-02-05,Mastercard,223.26,In-Store,0,4.08
TXN000022,CUST00002,STR008,2022-10-22,Mastercard,,In-Store,0,10.39
TXN006461,CUST00813,STR002,2023-09-28,Mastercard,388.04,Online,0,9.94
TXN005627,CUST00702,STR003,2024-03-21,Mastercard,630.41,In-Store,0,12.93
TXN007505,CUST00956,STR020,2022-01-28,Debit,156.78,Online,0,0.0
TXN007151,CUST00909,STR021,2024-05-14,Debit,65.40,Online,0,0.0
TXN003827,CUST00470,STR030,2023-12-09,Mastercard,103.94,Online,0,3.11
TXN001200,CUST00143,STR012,2023-07-30,Mastercard,557.04,Online,0,6.05
TXN001316,CUST00159,STR016,06-05-2024,Mastercard,340.40,In-Store,0,6.58
TXN000778,CUST00089,STR025,2023-09-09,Debit,124.27,In-Store,0,0.0
TXN002690,CUST00327,STR018,2022-06-22,Visa,378.05,In-Store,0,0.0
TXN006141,CUST00771,STR003,2023-05-05,Visa,394.00,Online,0,0.0
TXN006603,CUST00833,STR018,2024-11-11,Debit,50.01,In-Store,0,0.0
TXN005552,CUST00691,STR012,2024-01-03,Visa,133.75,In-Store,0,0.0
TXN007329,CUST00931,STR007,2024-09-22,Mastercard,641.76,Online,0,25.61
TXN005866,CUST00735,STR020,2024-10-28,Mastercard,589.43,Online,0,12.68
TXN003640,CUST00444,STR007,2022-04-06,Mastercard,315.34,Mobile App,0,12.03
TXN005852,CUST00733,STR003,2023-01-21,Visa,375.86,In-Store,0,0.0
TXN004136,CUST00512,STR004,2022-03-03,Mastercard,134.75,Online,0,3.03
TXN005580,CUST00694,STR025,2024-11-25,Mastercard,185.03,In-Store,0,4.13
TXN006464,CUST00813,STR014,2024-12-23,Mastercard,139.54,In-Store,0,4.7
TXN001773,CUST00216,STR007,2022-12-18,Mastercard,357.22,Online,0,9.77
TXN004785,CUST00599,STR025,2022-12-21,Visa,150.13,Mobile App,0,0.0
TXN001707,CUST00208,STR021,10-01-2023,Mastercard,64.43,Online,0,2.34
TXN001395,CUST00171,STR007,2022-10-01,Mastercard,472.07,Online,0,4.88
TXN004654,CUST00579,STR006,2023-11-17,Mastercard,568.91,In-Store,0,7.97
TXN004740,CUST00594,STR012,2024-03-06,Visa,29.01,In-Store,0,0.0
TXN004938,CUST00616,STR028,2022-12-15,Visa,,Online,0,0.0
TXN001615,CUST00197,STR003,2022-12-22,Mastercard,604.25,In-Store,0,12.42
TXN000721,CUST00081,STR004,2024-06-15,Mastercard,642.90,In-Store,0,9.75
TXN005335,CUST00665,STR011,2022-03-23,Mastercard,375.41,In-Store,0,8.89
TXN003517,CUST00431,STR022,2023-11-24,Mastercard,544.24,Mobile App,0,12.62
TXN007581,CUST00962,STR019,2022-03-01,Mastercard,423.79,Mobile App,0,12.08
TXN000556,CUST00063,STR025,2024-08-06,Mastercard,187.72,Online,0,6.02
TXN001170,CUST00139,STR025,2022-06-06,Mastercard,356.74,In-Store,0,11.23
TXN000452,CUST00048,STR029,2024-09-17,Cash,99.05,In-Store,0,0.0
TXN000263,CUST00029,STR019,2024-11-25,Mastercard,108.82,Online,0,2.35
TXN003700,CUST00452,STR025,2024-12-23,Mastercard,127.19,Mobile App,0,3.69
TXN004156,CUST00514,STR016,2023-06-03,Mastercard,78.58,In-Store,0,2.41
TXN006108,CUST00766,STR025,2022-07-19,Visa,285.65,In-Store,0,0.0
TXN001457,CUST00177,STR015,2023-05-24,Mastercard,610.46,In-Store,0,15.35
TXN007287,CUST00927,STR020,2022-12-19,Visa,98.65,In-Store,0,0.0
TXN007175,CUST00913,STR017,2022-08-01,Visa,319.93,In-Store,0,0.0
TXN005332,CUST00665,STR018,2024-11-21,Mastercard,191.22,Mobile App,0,4.19
TXN004458,CUST00557,STR019,2022-12-16,Debit,119.44,In-Store,0,0.0
TXN004286,CUST00532,STR023,2023-06-07,Mastercard,511.24,In-Store,0,9.3
TXN000712,CUST00081,STR029,2024-12-20,Mastercard,279.24,In-Store,0,9.02
TXN002093,CUST00258,STR014,2023-02-28,Visa,95.71,In-Store,0,0.0
TXN003003,CUST00362,STR017,2022-11-19,Mastercard,260.33,Mobile App,0,5.58
TXN007321,CUST00931,STR030,2023-11-18,Mastercard,551.99,In-Store,0,16.52
TXN007871,CUST00690,STR005,2023-07-25,Mastercard,462.09,Online,0,15.76
TXN003865,CUST00474,STR014,2022-04-24,Visa,320.01,In-Store,0,0.0
TXN000557,CUST00064,STR007,2023-11-29,Mastercard,328.03,In-Store,1,6.19
TXN003489,CUST00426,STR020,2022-06-13,Mastercard,532.04,In-Store,0,5.84
TXN001327,CUST00159,STR010,2022-12-04,Mastercard,110.16,Online,0,2.52
TXN005296,CUST00662,STR007,2023-01-10,Mastercard,541.14,In-Store,0,10.69
TXN005922,CUST00743,STR019,2024-08-06,Mastercard,207.26,Online,0,5.66
TXN005630,CUST00703,STR018,2022-06-05,Debit,125.69,In-Store,1,0.0
TXN003755,CUST00460,STR013,2023-01-08,Mastercard,119.44,Mobile App,0,2.28
TXN007807,CUST00995,STR017,2022-12-22,Mastercard,636.07,In-Store,0,9.2
TXN001414,CUST00173,STR001,2023-05-28,Mastercard,469.46,In-Store,0,15.97
TXN005609,CUST00698,STR016,2022-03-15,Debit,63.98,In-Store,0,0.0
TXN006703,CUST00848,STR007,2024-10-22,Debit,189.91,Mobile App,0,0.0
TXN005343,CUST00666,STR005,2022-09-23,Mastercard,454.86,Online,0,5.48
TXN001472,CUST00178,STR010,2024-12-10,Mastercard,42.67,In-Store,0,1.64
TXN004982,CUST00623,STR026,2024-06-17,Visa,42.11,Mobile App,0,0.0
TXN000102,CUST00009,STR010,2022-07-27,Mastercard,368.42,Online,0,6.3
TXN003056,CUST00368,STR010,2022-11-21,Mastercard,525.20,In-Store,0,11.2
TXN001910,CUST00234,STR001,2024-10-18,Mastercard,459.09,In-Store,1,11.56
TXN006172,CUST00774,STR024,2023-01-03,Mastercard,178.58,Mobile App,0,6.88
TXN001606,CUST00196,STR018,2023-03-12,Mastercard,189.64,In-Store,0,3.72
TXN000466,CUST00050,STR005,2022-03-21,Mastercard,546.80,In-Store,0,7.0
TXN002850,CUST00345,STR014,2024-11-21,Mastercard,297.64,Online,0,3.48
TXN002336,CUST00283,STR004,2023-05-16,Visa,169.58,Mobile App,0,0.0
TXN007889,CUST00487,STR022,2023-06-01,Visa,288.06,Mobile App,0,0.0
TXN005823,CUST00730,STR030,2024-03-22,Cash,86.77,In-Store,0,0.0
TXN001727,CUST00210,STR006,2022-10-20,Mastercard,553.3 CAD,In-Store,0,19.73
TXN005167,CUST00648,STR002,2024-08-04,Visa,,In-Store,0,0.0
TXN004582,CUST00572,STR019,2024-12-13,Mastercard,519.88 CAD,In-Store,0,19.87
TXN000337,CUST00035,STR018,2024-10-12,Mastercard,479.42,Mobile App,0,10.0
TXN002892,CUST00349,STR030,2023-02-07,Cash,110.71,Online,0,0.0
TXN000043,CUST00005,STR027,2023-03-03,Mastercard,123.39,In-Store,0,4.65
TXN004779,CUST00598,STR024,2022-10-17,Mastercard,605.22,In-Store,0,15.13
TXN000454,CUST00048,STR016,2023-03-18,Cash,144.82,In-Store,0,0.0
TXN002345,CUST00286,STR003,2024-04-28,Visa,227.08,Online,0,0.0
TXN001335,CUST00160,STR013,2022-12-19,Mastercard,199.99,In-Store,0,6.11
TXN000138,CUST00014,STR021,2024-12-08,Mastercard,143.28,In-Store,0,5.2
TXN002710,CUST00330,STR012,2022-11-25,Mastercard,237.50,In-Store,0,5.87
TXN007818,CUST00997,STR029,2023-12-24,Mastercard,517.98 CAD,In-Store,0,12.86
TXN001122,CUST00134,STR002,2024-01-01,Mastercard,,Mobile App,0,5.43
TXN002373,CUST00288,STR011,2022-03-22,Mastercard,,Online,0,16.61
TXN002014,CUST00249,STR024,2024-06-27,Mastercard,326.12,Online,0,9.0
TXN005756,CUST00722,STR002,2024-08-27,Mastercard,136.30,In-Store,0,5.44
TXN002176,CUST00266,STR003,2023-02-19,Mastercard,167.81,Mobile App,0,3.86
TXN006091,CUST00764,STR010,2024-12-12,Mastercard,,Online,0,2.36
TXN004008,CUST00494,STR027,03-13-2023,Cash,64.44,Online,0,0.0
TXN006307,CUST00794,STR013,2023-07-04,Cash,11.96,Online,0,0.0
TXN001045,CUST00124,STR016,2024-12-15,Mastercard,270.58,Mobile App,0,5.69
TXN001733,CUST00210,STR003,2023-12-06,Mastercard,106.62,In-Store,0,3.95
TXN004675,CUST00584,STR003,2023-01-08,Cash,144.06,In-Store,0,0.0
TXN006316,CUST00796,STR018,2024-01-06,Debit,67.95,In-Store,0,0.0
TXN002977,CUST00360,STR010,2022-04-09,Mastercard,487.53,Online,0,9.95
TXN005560,CUST00692,STR019,2022-05-05,Mastercard,384.26,In-Store,0,7.39
TXN004178,CUST00518,STR025,2022-09-13,Debit,116.16,In-Store,0,0.0
TXN007966,CUST00857,STR014,2022-09-08,Visa,222.71,Mobile App,0,0.0
TXN001777,CUST00218,STR001,2024-01-01,Mastercard,107.95,In-Store,0,2.92
TXN002534,CUST00306,STR012,2024-01-19,Mastercard,83.90,In-Store,0,3.09
TXN003740,CUST00457,STR020,2024-06-08,Gift Card,82.90,Online,0,0.0
TXN001314,CUST00158,STR019,2023-12-31,Debit,,In-Store,0,0.0
TXN003798,CUST00467,STR006,2022-11-22,Mastercard,438.28,Online,0,16.81
TXN000253,CUST00027,STR002,2023-06-07,Debit,164.94,In-Store,0,0.0
TXN004536,CUST00568,STR016,10-15-2024,Debit,194.33,Mobile App,0,0.0
TXN005796,CUST00726,STR030,2024-09-24,Visa,140.08,Mobile App,0,0.0
TXN002284,CUST00278,STR016,2023-03-08,Mastercard,423.74,Mobile App,0,9.29
TXN006910,CUST00874,STR021,2024-01-17,Mastercard,626.31,In-Store,0,20.95
TXN003342,CUST00404,STR006,2023-02-07,Mastercard,,Online,0,2.97
TXN000239,CUST00025,STR001,2022-10-11,Mastercard,543.52,Online,0,19.97
TXN001065,CUST00126,STR026,2024-12-04,Mastercard,569.72,In-Store,0,18.37
TXN001097,CUST00130,STR013,2024-04-18,Visa,232.89,In-Store,0,0.0
TXN001620,CUST00197,STR026,2023-07-13,Mastercard,104.75,Online,0,1.51
TXN006418,CUST00809,STR018,2023-11-22,Mastercard,194.77,In-Store,0,5.1
TXN007786,CUST00992,STR006,06-08-2024,Mastercard,184.12,Online,0,3.83
TXN000713,CUST00081,STR019,2024-05-06,Mastercard,131.41,Online,0,2.84
TXN007654,CUST00973,STR009,2023-01-25,Mastercard,300.81,Online,0,8.18
TXN007511,CUST00957,STR030,2024-07-12,Mastercard,393.14,Mobile App,0,14.9
TXN007849,CUST00633,STR010,2023-05-15,Debit,82.82,In-Store,0,0.0
TXN006864,CUST00868,STR012,2024-06-24,Mastercard,156.37,In-Store,0,2.47
TXN004039,CUST00499,STR025,2022-08-29,Visa,131.99,Online,0,0.0
TXN004469,CUST00559,STR009,2024-01-26,Mastercard,548.33,In-Store,0,8.14
TXN002059,CUST00255,STR023,06-23-2022,Mastercard,583.11,Online,1,20.35
TXN006706,CUST00849,STR030,2023-05-01,Mastercard,620.15,Online,0,21.56
TXN006156,CUST00772,STR011,2022-05-14,Mastercard,622.56,In-Store,0,8.52
TXN004140,CUST00512,STR022,2024-04-30,Mastercard,509.92,In-Store,0,14.8
TXN004415,CUST00551,STR007,2024-01-20,Visa,122.57,In-Store,0,0.0
TXN003460,CUST00422,STR024,2024-11-22,Mastercard,413.29,In-Store,0,10.77
TXN003113,CUST00373,STR022,2023-06-16,Mastercard,68.82,Online,0,0.83
TXN004973,CUST00620,STR028,2022-09-10,Mastercard,226.06,In-Store,0,8.95
TXN006973,CUST00882,STR024,2022-07-08,Visa,215.23,In-Store,0,0.0
TXN000017,CUST00002,STR013,2022-11-21,Mastercard,458.00,In-Store,0,10.06
TXN007928,CUST00936,STR019,2022-06-13,Mastercard,591.62,In-Store,0,11.43
TXN002507,CUST00304,STR030,2022-03-26,Debit,77.29,Online,0,0.0
TXN004435,CUST00555,STR017,2024-07-18,Visa,133.20,In-Store,0,0.0
TXN005615,CUST00701,STR021,2022-02-14,Visa,299.75,In-Store,0,0.0
TXN002491,CUST00301,STR017,2024-01-14,Cash,55.53,Mobile App,0,0.0
TXN006659,CUST00842,STR028,2024-12-15,Mastercard,189.66,In-Store,0,2.85
TXN007423,CUST00945,STR027,2022-12-01,Mastercard,127.25,Online,0,2.3
TXN000929,CUST00111,STR009,2023-01-14,Mastercard,292.83,In-Store,0,5.37
TXN006824,CUST00862,STR019,2022-08-25,Debit,134.16,In-Store,0,0.0
TXN004053,CUST00501,STR004,2022-10-22,Mastercard,277.81,Online,0,3.59
TXN007997,CUST00065,STR019,11-04-2024,Mastercard,124.68,In-Store,0,4.44
TXN004212,CUST00523,STR014,2023-05-16,Visa,278.64,Online,0,0.0
TXN001718,CUST00209,STR010,2022-05-20,Mastercard,517.20,In-Store,0,10.87
TXN000957,CUST00115,STR018,2022-10-17,Debit,214.61 CAD,In-Store,0,0.0
TXN004668,CUST00582,STR030,2022-03-01,Mastercard,271.56,Online,0,6.52
TXN007428,CUST00945,STR009,2024-10-20,Mastercard,282.43,In-Store,0,9.1
TXN000684,CUST00078,STR024,2022-03-09,Visa,386.97,Online,0,0.0
TXN000255,CUST00027,STR007,2023-03-14,Debit,210.90,In-Store,0,0.0
TXN003847,CUST00472,STR022,2022-11-26,Mastercard,563.29,In-Store,1,7.45
TXN001373,CUST00167,STR010,2022-09-21,Mastercard,631.62,In-Store,0,15.8
TXN006025,CUST00755,STR008,2022-08-15,Visa,335.71,In-Store,0,0.0
TXN003815,CUST00468,STR017,2024-01-16,Mastercard,587.86 CAD,Mobile App,0,13.57
TXN000825,CUST00097,STR013,2022-03-14,Visa,272.81,In-Store,0,0.0
TXN005154,CUST00646,STR003,2023-04-25,Mastercard,590.61,Online,0,21.47
TXN003308,CUST00400,STR015,2024-05-06,Mastercard,545.16,In-Store,0,17.96
TXN006163,CUST00773,STR001,2023-07-29,Mastercard,270.56,Online,0,10.57
TXN002423,CUST00291,STR011,2023-11-25,Mastercard,,In-Store,0,11.73
TXN007987,CUST00981,STR025,2022-03-24,Mastercard,435.11,Online,0,16.17
TXN004130,CUST00511,STR007,2023-04-07,Visa,66.72,In-Store,0,0.0
TXN001505,CUST00182,STR013,2023-04-02,Visa,171.61,Mobile App,0,0.0
TXN004460,CUST00557,STR025,2023-04-26,Debit,117.70,In-Store,0,0.0
TXN006005,CUST00753,STR013,2023-05-24,Debit,105.89,In-Store,0,0.0
TXN002940,CUST00356,STR011,2023-04-14,Mastercard,292.56,In-Store,0,5.74
TXN007403,CUST00940,STR018,05-01-2024,Mastercard,553.69,In-Store,1,18.87
TXN003023,CUST00365,STR021,2023-11-14,Visa,269.25,Online,0,0.0
TXN006817,CUST00861,STR002,2024-01-22,Mastercard,431.14,In-Store,0,10.82
TXN006438,CUST00811,STR025,2023-01-05,Mastercard,247.47,Online,0,6.13
TXN007171,CUST00913,STR028,2023-04-26,Visa,205.66,Online,0,0.0
TXN007660,CUST00975,STR024,2023-03-31,Debit,220.55,Mobile App,0,0.0
TXN004139,CUST00512,STR025,2024-11-20,Mastercard,641.37,Online,0,20.54
TXN004979,CUST00621,STR019,2023-05-17,Debit,28.14,In-Store,0,0.0
TXN001209,CUST00143,STR029,2023-11-09,Mastercard,391.60,Online,0,6.05
TXN000342,CUST00035,STR013,2024-05-02,Mastercard,171.66,Online,0,2.95
TXN005515,CUST00687,STR026,2022-07-25,Visa,78.34,In-Store,0,0.0
TXN005880,CUST00738,STR003,2024-11-12,Visa,62.10,In-Store,1,0.0
TXN000307,CUST00033,STR003,2023-03-28,Mastercard,,In-Store,0,4.45
TXN006208,CUST00779,STR012,2023-08-20,Mastercard,298.59,In-Store,0,8.23
TXN003475,CUST00423,STR013,2023-11-22,Mastercard,404.42,In-Store,0,8.61
TXN001962,CUST00241,STR007,2024-11-10,Visa,233.56,Online,0,0.0
TXN004134,CUST00511,STR028,2022-10-24,Visa,73.03,In-Store,0,0.0
TXN005713,CUST00717,STR003,2022-05-28,Mastercard,582.04,Online,0,7.32
TXN004034,CUST00499,STR003,2022-08-20,Visa,84.67,In-Store,0,0.0
TXN004512,CUST00563,STR022,2022-04-15,Visa,349.62,In-Store,0,0.0
TXN006577,CUST00829,STR013,2022-10-15,Mastercard,407.33,In-Store,0,6.72
TXN007148,CUST00908,STR010,2024-12-09,Debit,127.53,Online,0,0.0
TXN002289,CUST00278,STR002,2023-10-18,Mastercard,468.79,Online,0,17.49
TXN001056,CUST00125,STR001,2022-02-27,Visa,297.44,In-Store,0,0.0
TXN001818,CUST00223,STR022,2022-06-12,Visa,298.59,In-Store,0,0.0
TXN003217,CUST00387,STR005,2023-11-21,Visa,132.72,In-Store,0,0.0
TXN004342,CUST00541,STR001,2022-05-20,Mastercard,205.81,Online,0,7.89
TXN001416,CUST00173,STR015,2024-02-20,Mastercard,181.01,In-Store,0,5.48
TXN005204,CUST00652,STR014,2022-11-20,Mastercard,60.67,In-Store,0,1.25
TXN003800,CUST00467,STR006,2022-03-03,Mastercard,,In-Store,0,5.31
TXN002656,CUST00323,STR029,2024-11-28,Mastercard,576.26,In-Store,1,12.18
TXN002659,CUST00323,STR019,2023-12-11,Mastercard,549.03,Online,0,17.29
TXN006742,CUST00852,STR001,06-03-2024,Gift Card,95.75,Online,0,0.0
TXN005399,CUST00673,STR018,2023-11-20,Visa,176.12,In-Store,0,0.0
TXN007594,CUST00965,STR015,2023-04-10,Debit,81.40,Mobile App,0,0.0
TXN005405,CUST00674,STR027,2023-04-08,Mastercard,43.38,In-Store,0,1.33
TXN002794,CUST00341,STR005,2022-01-30,Mastercard,369.23,In-Store,0,4.12
TXN002011,CUST00248,STR011,2023-07-14,Cash,,Online,0,0.0
TXN007213,CUST00919,STR014,2024-12-12,Mastercard,124.76,Online,0,4.07
TXN000010,CUST00001,STR001,2024-12-22,Mastercard,616.96,Mobile App,0,10.39
