transaction_id,customer_id,store_id,transaction_date,amount,channel,return_flag,cashback_earned,item_id
TXN006395,CUST00806,STR027,2022-11-14,256.36,In-Store,0,0,ITM0007355
TXN006395,CUST00806,STR027,2022-11-14,256.36,In-Store,0,0,ITM0007356
TXN006395,CUST00806,STR027,2022-11-14,256.36,In-Store,0,0,ITM0007357
TXN006396,CUST00806,STR017,2023-03-12,25.98,In-Store,0,0,ITM0007358
TXN006397,CUST00806,STR022,2022-05-17,320.49,In-Store,0,0,ITM0007359
TXN006398,CUST00806,STR010,2022-09-16,163.77 CAD,Online,0,0,ITM0007360
TXN006399,CUST00806,STR022,2022-08-27,358.99,Online,0,0,ITM0007361
TXN006399,CUST00806,STR022,2022-08-27,358.99,Online,0,0,ITM0007361
TXN006400,CUST00806,STR001,2022-02-26,204.11,Online,0,0,ITM0007362
TXN006400,CUST00806,STR001,2022-02-26,204.11,Online,0,0,ITM0007363
TXN006401,CUST00806,STR019,2023-01-30,40.26,In-Store,0,0,ITM0007364
TXN006402,CUST00806,STR011,2022-08-22,266.64,Mobile App,0,0,ITM0007365
TXN006403,CUST00806,STR021,2022-08-20,129.16,Mobile App,0,0,ITM0007366
TXN006404,CUST00806,STR004,2023-02-21,287.88,Mobile App,0,0,ITM0007367
TXN006405,CUST00807,STR001,2023-02-28,44.42,In-Store,1,0,ITM0007368
TXN006405,CUST00807,STR001,2023-02-28,44.42,In-Store,1,0,ITM0007369
TXN006406,CUST00807,STR022,2022-02-05,115.05,In-Store,0,0,ITM0007370
TXN006406,CUST00807,STR022,2022-02-05,115.05,In-Store,0,0,ITM0007371
TXN006406,CUST00807,STR022,2022-02-05,115.05,In-Store,0,0,ITM0007372
TXN006407,CUST00807,STR006,2022-12-02,39.83,In-Store,0,0,ITM0007373
TXN006407,CUST00807,STR006,2022-12-02,,In-Store,0,0,ITM0007373
TXN006408,CUST00807,STR014,2024-03-28,79.58,In-Store,0,0,ITM0007374
TXN006409,CUST00808,STR007,2022-06-26,636.96,In-Store,0,20.64,ITM0007375
TXN006410,CUST00808,STR011,2022-12-22,,Online,0,8.73,ITM0007376
TXN006411,CUST00808,STR027,2023-08-21,378.23,Mobile App,0,4.65,ITM0007377
TXN006412,CUST00808,STR008,06-01-2024,380.56,Online,0,4.55,ITM0007378
TXN006413,CUST00808,STR016,2023-10-02,426.21,Online,0,7.25,ITM0007379
TXN006414,CUST00809,STR016,2023-06-26,611.35,In-Store,0,15.85,ITM0007380
TXN006415,CUST00809,STR001,2022-12-21,167.35,In-Store,0,3.95,ITM0007381
TXN006415,CUST00809,STR001,2022-12-21,167.35,In-Store,0,3.95,ITM0007382
TXN006416,CUST00809,STR009,2024-10-08,303.84,In-Store,0,3.19,ITM0007383
TXN006417,CUST00809,STR015,2024-11-27,266.93,In-Store,0,8.55,ITM0007384
TXN006417,CUST00809,STR015,2024-11-27,266.93,In-Store,0,8.55,ITM0007385
TXN006418,CUST00809,STR018,2023-11-22,194.77,In-Store,0,5.1,ITM0007386
TXN006419,CUST00809,STR002,2024-09-08,144.89,Online,0,3.81,ITM0007387
TXN006420,CUST00809,STR015,2023-12-15,458.48,Online,0,14.6,ITM0007388
TXN006421,CUST00809,STR029,2024-11-12,181.76,In-Store,0,4.14,ITM0007389
TXN006422,CUST00809,STR023,04-12-2022,57.48,In-Store,0,2.2,ITM0007390
TXN006423,CUST00809,STR018,2023-04-15,483.33,Mobile App,0,11.38,ITM0007391
TXN006424,CUST00809,STR028,2024-05-17,623.69,Online,0,15.2,ITM0007392
TXN006425,CUST00809,STR027,2023-12-11,217.93,Mobile App,0,6,ITM0007393
TXN006426,CUST00809,STR007,2023-09-07,455.95,Online,0,18.12,ITM0007394
TXN006426,CUST00809,STR007,2023-09-07,455.95,Online,0,18.12,ITM0007395
TXN006427,CUST00809,STR026,2023-12-04,193.58,Mobile App,0,7.73,ITM0007396
TXN006428,CUST00809,STR025,2024-03-04,64.84,Online,0,1.51,ITM0007397
TXN006429,CUST00809,STR023,05-07-2022,457.97,In-Store,0,6.38,ITM0007398
TXN006430,CUST00809,STR009,2022-12-18,153.69,Online,0,1.57,ITM0007399
TXN006431,CUST00810,STR006,2022-09-23,55.69,In-Store,0,0,ITM0007400
TXN006432,CUST00810,STR023,2022-07-27,23.69,In-Store,0,0,ITM0007401
TXN006433,CUST00810,STR017,2023-05-08,64.44,In-Store,0,0,ITM0007402
TXN006433,CUST00810,STR017,2023-05-08,64.44,In-Store,0,0,ITM0007403
TXN006433,CUST00810,STR017,2023-05-08,64.44,In-Store,0,0,ITM0007404
TXN006434,CUST00810,STR003,2022-09-21,122.4,In-Store,0,0,ITM0007405
TXN006435,CUST00811,STR009,02-26-2024,343.86,In-Store,0,9.13,ITM0007406
TXN006435,CUST00811,STR009,2024-02-26,343.86,In-Store,0,9.13,ITM0007406
TXN006436,CUST00811,STR025,2024-07-15,628.56,Online,0,12.45,ITM0007407
TXN006437,CUST00811,STR028,2022-12-16,591.66,In-Store,0,22.32,ITM0007408
TXN006438,CUST00811,STR025,2023-01-05,247.47,Online,0,6.13,ITM0007409
TXN006439,CUST00811,STR016,2024-04-28,181.95,Online,0,4.33,ITM0007410
TXN006440,CUST00811,STR008,2023-03-14,515.14,Mobile App,0,6.87,ITM0007411
TXN006441,CUST00812,STR003,2022-06-20,382.65,In-Store,0,10.84,ITM0007412
TXN006442,CUST00812,STR009,2023-06-04,222.03,Online,0,6.74,ITM0007413
TXN006442,CUST00812,STR009,2023-06-04,222.03,Online,0,6.74,ITM0007413
TXN006442,CUST00812,STR009,2023-06-04,222.03,Online,0,6.74,ITM0007414
TXN006442,CUST00812,STR009,2023-06-04,222.03,Online,0,6.74,ITM0007414
TXN006443,CUST00812,STR007,2022-03-09,290.76,Online,0,6.56,ITM0007415
TXN006444,CUST00812,STR027,2022-05-25,599.85,In-Store,0,15.2,ITM0007416
TXN006445,CUST00812,STR019,2022-08-13,56.86,In-Store,1,0.91,ITM0007417
TXN006446,CUST00812,STR016,2023-12-05,132.93,Online,0,2.42,ITM0007418
TXN006447,CUST00812,STR024,2023-05-17,625.64,Online,0,14.25,ITM0007419
TXN006448,CUST00812,STR020,2022-12-19,600.58,Online,0,14.05,ITM0007420
TXN006449,CUST00812,STR009,2022-03-08,83.01,Online,1,1.93,ITM0007421
TXN006450,CUST00812,STR011,2022-05-03,110.94,Online,0,1.28,ITM0007422
TXN006451,CUST00812,STR013,2024-12-19,351.98,Mobile App,0,8.99,ITM0007423
TXN006452,CUST00812,STR022,2022-03-09,380.72,Online,0,14.55,ITM0007424
TXN006453,CUST00812,STR027,2022-12-17,431.08,In-Store,0,15.99,ITM0007425
TXN006454,CUST00812,STR018,2022-12-07,587.51,Online,0,17.05,ITM0007426
TXN006455,CUST00812,STR028,2022-08-06,226.29,Mobile App,0,7.65,ITM0007427
TXN006456,CUST00813,STR012,2022-12-09,412.7,Online,0,6.35,ITM0007428
TXN006457,CUST00813,STR011,2024-10-11,325.26,In-Store,0,10.57,ITM0007429
TXN006458,CUST00813,STR010,2024-04-18,355.36,Mobile App,1,5.82,ITM0007430
TXN006458,CUST00813,STR010,2024-04-18,355.36,Mobile App,1,5.82,ITM0007431
TXN006458,CUST00813,STR010,2024-04-18,355.36,Mobile App,1,5.82,ITM0007432
TXN006459,CUST00813,STR028,2022-09-24,537.97,Mobile App,0,19.71,ITM0007433
TXN006460,CUST00813,STR027,2022-12-15,441.86,In-Store,0,12.84,ITM0007434
TXN006460,CUST00813,STR027,2022-12-15,441.86,In-Store,0,12.84,ITM0007435
TXN006461,CUST00813,STR002,2023-09-28,388.04,Online,0,9.94,ITM0007436
TXN006462,CUST00813,STR020,2022-10-15,182.52,Online,0,2.52,ITM0007437
TXN006463,CUST00813,STR014,2023-10-09,447.5,Online,0,8.18,ITM0007438
TXN006464,CUST00813,STR014,2024-12-23,139.54,In-Store,0,4.7,ITM0007439
TXN006465,CUST00813,STR004,2024-12-18,56.69,Online,0,2.25,ITM0007440
TXN006466,CUST00813,STR029,2024-05-23,267.3,Mobile App,0,8.97,ITM0007441
TXN006467,CUST00813,STR010,2022-11-07,133.68,In-Store,0,1.95,ITM0007442
TXN006468,CUST00813,STR014,2022-11-16,599.91,In-Store,0,12.61,ITM0007443
TXN006469,CUST00813,STR014,2024-04-29,607.27,Online,0,9.53,ITM0007444
TXN006469,CUST00813,STR014,2024-04-29,607.27,Online,0,9.53,ITM0007445
TXN006469,CUST00813,STR014,2024-04-29,607.27,Online,0,9.53,ITM0007446
TXN006470,CUST00813,STR002,2022-04-09,80.94,Online,0,3.12,ITM0007447
TXN006471,CUST00813,STR016,2024-02-07,576.37,Online,0,21.47,ITM0007448
TXN006472,CUST00813,STR011,2024-12-18,118.77,Online,0,2.1,ITM0007449
TXN006473,CUST00814,STR004,2024-07-28,59.88,In-Store,0,0,ITM0007450
TXN006473,CUST00814,STR004,2024-07-28,59.88,In-Store,0,0,ITM0007451
TXN006474,CUST00814,STR023,2023-12-19,345.14,Online,0,0,ITM0007452
TXN006475,CUST00814,STR016,2022-05-09,294.19,Online,0,0,ITM0007453
TXN006475,CUST00814,STR016,2022-05-09,294.19,Online,0,0,ITM0007454
TXN006476,CUST00814,STR026,2024-10-23,235.09,In-Store,0,0,ITM0007455
TXN006477,CUST00814,STR019,2022-07-01,159.78,Online,0,0,ITM0007456
TXN006478,CUST00814,STR020,2024-05-29,77.13,In-Store,0,0,ITM0007457
TXN006479,CUST00815,STR003,2024-10-28,267.95,Online,0,0,ITM0007458
TXN006480,CUST00815,STR027,2023-12-07,346.76,Mobile App,0,0,ITM0007459
TXN006480,CUST00815,STR027,2023-12-07,346.76,Mobile App,0,0,ITM0007460
TXN006481,CUST00815,STR027,2022-01-20,382.33,In-Store,0,0,ITM0007461
TXN006482,CUST00816,STR021,2023-08-20,41.71,In-Store,0,0,ITM0007462
TXN006483,CUST00816,STR002,2023-11-26,326.31,Online,0,0,ITM0007463
TXN006484,CUST00816,STR029,2024-06-28,370.54,In-Store,0,0,ITM0007464
TXN006485,CUST00816,STR010,2022-05-10,372.34,In-Store,0,0,ITM0007465
TXN006486,CUST00817,STR028,04-21-2022,78.15,In-Store,0,0,ITM0007466
TXN006486,CUST00817,STR028,04-21-2022,78.15,In-Store,0,0,ITM0007467
TXN006487,CUST00817,STR017,2023-03-21,201.57,In-Store,1,0,ITM0007468
TXN006488,CUST00817,STR008,2024-05-17,76.7,In-Store,0,0,ITM0007469
TXN006488,CUST00817,STR008,2024-05-17,76.7,In-Store,0,0,ITM0007469
TXN006489,CUST00817,STR003,2023-07-18,201.89,Mobile App,0,0,ITM0007470
TXN006490,CUST00818,STR029,01-29-2024,356.19,Online,0,0,ITM0007471
TXN006491,CUST00818,STR005,2022-11-18,399.32,In-Store,0,0,ITM0007472
TXN006492,CUST00818,STR002,2023-04-24,170.4,Mobile App,1,0,ITM0007473
TXN006493,CUST00819,STR004,2023-08-16,78.05,In-Store,0,0,ITM0007474
TXN006494,CUST00819,STR001,2024-10-19,188.93,In-Store,0,0,ITM0007475
TXN006494,CUST00819,STR001,2024-10-19,188.93,In-Store,0,0,ITM0007476
TXN006495,CUST00819,STR017,2024-03-17,399.86,In-Store,0,0,ITM0007477
TXN006496,CUST00819,STR013,2023-02-18,69.88,Online,0,0,ITM0007478
TXN006497,CUST00819,STR003,2023-01-29,161.77,In-Store,0,0,ITM0007479
TXN006498,CUST00819,STR014,2024-10-30,95.01,In-Store,0,0,ITM0007480
TXN006499,CUST00820,STR028,2023-08-01,600.29,Online,0,11.35,ITM0007481
TXN006499,CUST00820,STR028,2023-08-01,600.29,Online,0,11.35,ITM0007482
TXN006500,CUST00820,STR004,2022-09-13,344,Online,0,4.68,ITM0007483
TXN006501,CUST00820,STR025,2022-12-23,136.23,In-Store,0,4.22,ITM0007484
TXN006501,CUST00820,STR025,2022-12-23,136.23,In-Store,0,4.22,ITM0007485
TXN006502,CUST00820,STR007,2024-07-25,96.53,Mobile App,0,2.04,ITM0007486
TXN006503,CUST00820,STR026,2023-10-16,211.69,Mobile App,0,5.21,ITM0007487
TXN006504,CUST00820,STR014,2023-11-27,601.79,Mobile App,0,20.69,ITM0007488
TXN006505,CUST00820,STR021,2022-03-12,136.47,In-Store,0,1.84,ITM0007489
TXN006506,CUST00820,STR018,2023-11-26,327.9,In-Store,0,8.16,ITM0007490
TXN006506,CUST00820,STR018,2023-11-26,327.9,In-Store,0,8.16,ITM0007491
TXN006506,CUST00820,STR018,2023-11-26,327.9,In-Store,0,8.16,ITM0007492
TXN006507,CUST00820,STR030,2023-12-31,459.96,In-Store,0,15.3,ITM0007493
TXN006508,CUST00820,STR016,2023-10-04,,Online,0,8.08,ITM0007494
TXN006509,CUST00820,STR006,2023-04-17,317.4,Mobile App,0,9.73,ITM0007495
TXN006510,CUST00820,STR019,2022-12-06,230.52,Mobile App,0,3.14,ITM0007496
TXN006511,CUST00820,STR030,2022-11-22,400.86,In-Store,0,11.67,ITM0007497
TXN006512,CUST00820,STR029,2023-05-11,138.94,In-Store,0,4.63,ITM0007498
TXN006512,CUST00820,STR029,2023-05-11,138.94,In-Store,0,4.63,ITM0007499
TXN006513,CUST00820,STR008,2023-12-10,351.68,Mobile App,0,4.06,ITM0007500
TXN006513,CUST00820,STR008,2023-12-10,351.68,Mobile App,0,4.06,ITM0007501
TXN006514,CUST00820,STR019,2024-09-19,349.88,In-Store,0,11.73,ITM0007502
TXN006515,CUST00821,STR014,08-24-2024,33.28,Online,0,0,ITM0007503
TXN006516,CUST00821,STR016,2023-02-25,396.26,In-Store,0,0,ITM0007504
TXN006517,CUST00821,STR005,2024-10-20,233.77,In-Store,0,0,ITM0007505
TXN006518,CUST00821,STR005,2024-10-01,167.59,In-Store,0,0,ITM0007506
TXN006519,CUST00821,STR019,2023-11-09,295.06,Online,0,0,ITM0007507
TXN006519,CUST00821,STR019,2023-11-09,295.06,Online,0,0,ITM0007508
TXN006520,CUST00821,STR001,2022-08-17,,In-Store,0,0,ITM0007509
TXN006521,CUST00821,STR001,2024-09-19,253.42,In-Store,0,0,ITM0007510
TXN006522,CUST00821,STR011,2023-11-03,319.09,Online,0,0,ITM0007511
TXN006523,CUST00821,STR008,2024-04-17,310.51,Mobile App,0,0,ITM0007512
TXN006524,CUST00821,STR001,2022-11-27,197.99,Mobile App,0,0,ITM0007513
TXN006525,CUST00821,STR025,2024-01-12,39.85,Online,0,0,ITM0007514
TXN006526,CUST00821,STR020,2022-08-03,390,Online,0,0,ITM0007515
TXN006527,CUST00822,STR024,2022-07-16,197.96,In-Store,0,0,ITM0007516
TXN006528,CUST00822,STR019,2024-12-10,141.8,In-Store,0,0,ITM0007517
TXN006529,CUST00822,STR024,2022-06-03,318.84,In-Store,0,0,ITM0007518
TXN006529,CUST00822,STR024,2022-06-03,318.84,In-Store,0,0,ITM0007519
TXN006530,CUST00822,STR024,2023-08-18,145.89,In-Store,0,0,ITM0007520
TXN006530,CUST00822,STR024,2023-08-18,145.89,In-Store,0,0,ITM0007521
TXN006531,CUST00822,STR019,2023-05-15,283.64,In-Store,0,0,ITM0007522
TXN006532,CUST00823,STR027,2024-03-01,128.2,In-Store,0,0,ITM0007523
TXN006533,CUST00823,STR004,2024-07-21,45.3,Mobile App,0,0,ITM0007524
TXN006534,CUST00824,STR023,2022-10-09,459.25,Mobile App,0,9.45,ITM0007525
TXN006535,CUST00824,STR018,2022-07-16,649.19,In-Store,0,21.57,ITM0007526
TXN006536,CUST00824,STR012,2023-12-11,463.12,Online,0,10.28,ITM0007527
TXN006537,CUST00824,STR009,2022-07-12,564.44,In-Store,0,19.79,ITM0007528
TXN006538,CUST00824,STR030,2022-03-17,418.2,In-Store,0,7.85,ITM0007529
TXN006539,CUST00824,STR020,2024-12-17,337.75,Mobile App,0,11.28,ITM0007530
TXN006540,CUST00824,STR001,2023-09-18,,In-Store,0,14.45,ITM0007531
TXN006541,CUST00824,STR025,2022-12-30,162.76,In-Store,0,3.75,ITM0007532
TXN006541,CUST00824,STR025,2022-12-30,162.76,In-Store,0,3.75,ITM0007533
TXN006542,CUST00824,STR002,2022-11-11,507.23,In-Store,0,14.63,ITM0007534
TXN006543,CUST00824,STR017,2023-12-10,431.83,In-Store,0,10.31,ITM0007535
TXN006543,CUST00824,STR017,2023-12-10,431.83,In-Store,0,10.31,ITM0007536
TXN006543,CUST00824,STR017,2023-12-10,431.83,In-Store,0,10.31,ITM0007537
TXN006544,CUST00824,STR014,01-13-2023,,In-Store,0,4.81,ITM0007538
TXN006544,CUST00824,STR014,01-13-2023,,In-Store,0,4.81,ITM0007539
TXN006544,CUST00824,STR014,01-13-2023,,In-Store,0,4.81,ITM0007540
TXN006545,CUST00825,STR008,2022-01-18,46.03,In-Store,0,0,ITM0007541
TXN006546,CUST00826,STR004,2024-11-25,369.06,Mobile App,0,6.4,ITM0007542
TXN006547,CUST00826,STR027,2022-02-03,360.2,Mobile App,0,13.7,ITM0007543
TXN006547,CUST00826,STR027,2022-02-03,360.2,Mobile App,0,13.7,ITM0007544
TXN006548,CUST00826,STR005,2022-06-06,141.54,In-Store,0,4.71,ITM0007545
TXN006548,CUST00826,STR005,2022-06-06,141.54,In-Store,0,4.71,ITM0007545
TXN006549,CUST00826,STR027,2024-04-30,117.86,In-Store,0,2.74,ITM0007546
TXN006549,CUST00826,STR027,2024-04-30,117.86,In-Store,0,2.74,ITM0007547
TXN006550,CUST00826,STR002,2023-07-13,593.83,Online,0,6.55,ITM0007548
TXN006551,CUST00826,STR017,2024-12-19,111.22,In-Store,0,3.21,ITM0007549
TXN006552,CUST00826,STR029,2022-06-20,78.56,Mobile App,0,0.84,ITM0007550
TXN006553,CUST00826,STR003,2022-12-11,76.35,In-Store,0,1.92,ITM0007551
TXN006554,CUST00826,STR026,2024-12-01,281.12,In-Store,0,7.78,ITM0007552
TXN006555,CUST00826,STR019,2023-05-20,307.68,In-Store,0,5.3,ITM0007553
TXN006556,CUST00826,STR012,2022-08-09,59.22,In-Store,0,1.27,ITM0007554
TXN006557,CUST00827,STR004,2024-10-24,322.55,Online,0,0,ITM0007555
TXN006558,CUST00827,STR019,2024-04-18,49.08,In-Store,0,0,ITM0007556
TXN006558,CUST00827,STR019,2024-04-18,49.08,In-Store,0,0,ITM0007557
TXN006559,CUST00827,STR008,2023-08-29,227.29,In-Store,0,0,ITM0007558
TXN006560,CUST00827,STR029,2022-11-23,,In-Store,0,0,ITM0007559
TXN006560,CUST00827,STR029,2022-11-23,200.34,In-Store,0,0,ITM0007559
TXN006561,CUST00827,STR028,2023-01-14,137.94,In-Store,1,0,ITM0007560
TXN006562,CUST00827,STR025,2022-04-25,157.74,In-Store,0,0,ITM0007561
TXN006563,CUST00827,STR001,2023-09-23,203.68,Online,0,0,ITM0007562
TXN006564,CUST00827,STR018,2022-05-24,360.15,In-Store,0,0,ITM0007563
TXN006565,CUST00827,STR013,2023-01-28,369.53,Mobile App,0,0,ITM0007564
TXN006566,CUST00827,STR030,2022-03-13,394.58 CAD,Online,0,0,ITM0007565
TXN006567,CUST00827,STR003,11-09-2023,214.75,In-Store,0,0,ITM0007566
TXN006568,CUST00828,STR001,2024-08-31,34.94,In-Store,0,0,ITM0007567
TXN006569,CUST00828,STR029,2024-08-25,115.16,In-Store,0,0,ITM0007568
TXN006570,CUST00828,STR028,2024-08-03,31.76,Online,0,0,ITM0007569
TXN006571,CUST00828,STR025,2022-03-11,,Online,0,0,ITM0007570
TXN006571,CUST00828,STR025,2022-03-11,,Online,0,0,ITM0007571
TXN006571,CUST00828,STR025,2022-03-11,,Online,0,0,ITM0007572
TXN006572,CUST00828,STR023,2024-08-26,63.59,Online,0,0,ITM0007573
TXN006573,CUST00829,STR027,2024-11-24,236.35,Mobile App,0,2.43,ITM0007574
TXN006574,CUST00829,STR018,2023-04-24,437.61,In-Store,0,15.98,ITM0007575
TXN006574,CUST00829,STR018,2023-04-24,437.61,In-Store,0,15.98,ITM0007576
TXN006575,CUST00829,STR023,2024-12-10,189.68,In-Store,0,6.14,ITM0007577
TXN006576,CUST00829,STR010,2022-11-01,100.67,Mobile App,0,2.79,ITM0007578
TXN006576,CUST00829,STR010,2022-11-01,100.67,Mobile App,0,2.79,ITM0007579
TXN006577,CUST00829,STR013,2022-10-15,407.33,In-Store,0,6.72,ITM0007580
TXN006578,CUST00829,STR027,2024-12-23,105.6,In-Store,0,1.79,ITM0007581
TXN006579,CUST00829,STR021,2022-10-14,572.78,In-Store,0,21.47,ITM0007582
TXN006580,CUST00829,STR020,2022-07-04,555.01,In-Store,0,22.09,ITM0007583
TXN006581,CUST00829,STR027,2023-12-24,,Online,0,14.29,ITM0007584
TXN006582,CUST00829,STR027,2022-11-26,111.1,Mobile App,0,3.35,ITM0007585
TXN006583,CUST00829,STR018,2023-05-20,81.17,In-Store,0,1.93,ITM0007586
TXN006584,CUST00830,STR008,2022-12-06,239.36,In-Store,0,0,ITM0007587
TXN006585,CUST00830,STR005,2024-07-12,381.9,Online,0,0,ITM0007588
TXN006586,CUST00830,STR002,2022-04-10,330.87,Online,0,0,ITM0007589
TXN006587,CUST00830,STR021,2024-04-29,379.08,In-Store,0,0,ITM0007590
TXN006588,CUST00830,STR013,2023-07-11,178.11,Online,0,0,ITM0007591
TXN006589,CUST00830,STR019,2022-01-04,181.1,In-Store,0,0,ITM0007592
TXN006590,CUST00830,STR024,2023-01-09,330.43,In-Store,0,0,ITM0007593
TXN006591,CUST00830,STR025,2024-11-01,220.33,Online,0,0,ITM0007594
TXN006592,CUST00830,STR022,2023-06-24,34.58,In-Store,0,0,ITM0007595
TXN006593,CUST00830,STR009,2022-02-24,90.01,Online,0,0,ITM0007596
TXN006593,CUST00830,STR009,2022-02-24,90.01,Online,0,0,ITM0007597
TXN006594,CUST00830,STR005,2022-08-02,210.93,In-Store,0,0,ITM0007598
TXN006595,CUST00831,STR028,2023-04-15,,In-Store,0,0,ITM0007599
TXN006596,CUST00831,STR004,2023-02-03,116.42,Online,0,0,ITM0007600
TXN006597,CUST00831,STR017,09-12-2022,128.71,Mobile App,0,0,ITM0007601
TXN006598,CUST00831,STR012,2022-02-10,46.17,Online,0,0,ITM0007602
TXN006599,CUST00832,STR025,2023-02-23,34.36,In-Store,0,0,ITM0007603
TXN006600,CUST00832,STR027,2023-08-25,181.71 CAD,In-Store,0,0,ITM0007604
TXN006601,CUST00832,STR007,2024-02-14,99.17,Online,0,0,ITM0007605
TXN006602,CUST00833,STR009,2022-03-05,17.51 CAD,Online,0,0,ITM0007606
TXN006603,CUST00833,STR018,2024-11-11,50.01,In-Store,0,0,ITM0007607
TXN006604,CUST00833,STR023,2022-10-21,23.09,Mobile App,0,0,ITM0007608
TXN006605,CUST00833,STR013,2023-10-15,204.67,Mobile App,0,0,ITM0007609
TXN006606,CUST00833,STR022,2024-09-17,169.95,Online,0,0,ITM0007610
TXN006607,CUST00833,STR016,2024-01-18,182.38,In-Store,0,0,ITM0007611
TXN006608,CUST00833,STR020,2024-11-01,116.82,Online,0,0,ITM0007612
TXN006609,CUST00834,STR020,2022-02-02,306.1,In-Store,0,11.68,ITM0007613
TXN006610,CUST00834,STR023,2024-11-20,477.63,Online,0,6.9,ITM0007614
TXN006611,CUST00834,STR029,2023-11-26,107.16,Mobile App,0,1.32,ITM0007615
TXN006612,CUST00834,STR008,2024-10-07,87.78,In-Store,0,3.26,ITM0007616
TXN006612,CUST00834,STR008,2024-10-07,87.78,In-Store,0,3.26,ITM0007617
TXN006613,CUST00834,STR025,2022-05-01,160.23,In-Store,0,3.93,ITM0007618
TXN006613,CUST00834,STR025,2022-05-01,160.23,In-Store,0,3.93,ITM0007618
TXN006613,CUST00834,STR025,2022-05-01,160.23,In-Store,0,3.93,ITM0007619
TXN006613,CUST00834,STR025,2022-05-01,160.23,In-Store,0,3.93,ITM0007619
TXN006614,CUST00834,STR003,2024-04-18,636.16,In-Store,0,21.57,ITM0007620
TXN006615,CUST00834,STR001,2023-05-07,548.77,In-Store,0,12.91,ITM0007621
TXN006616,CUST00834,STR002,2022-09-28,248.2,Mobile App,0,4.46,ITM0007622
TXN006617,CUST00834,STR016,2023-02-05,529.7,Mobile App,0,18.6,ITM0007623
TXN006618,CUST00834,STR018,2024-05-08,75.56,Mobile App,0,2.25,ITM0007624
TXN006619,CUST00835,STR017,2023-03-01,151.68,In-Store,0,5.39,ITM0007625
TXN006620,CUST00835,STR011,2023-12-18,106.04,Online,0,3.23,ITM0007626
TXN006621,CUST00835,STR007,2023-10-04,40.61,Online,0,1.06,ITM0007627
TXN006622,CUST00835,STR024,2022-11-20,325.29,In-Store,0,7.09,ITM0007628
TXN006623,CUST00835,STR013,2022-11-26,114.74,Online,0,2.95,ITM0007629
TXN006624,CUST00835,STR019,2024-07-29,121.38,Mobile App,0,4.68,ITM0007630
TXN006625,CUST00835,STR016,2023-03-25,366.32,Online,0,4.73,ITM0007631
TXN006626,CUST00835,STR005,2024-12-24,602.84,In-Store,0,22.63,ITM0007632
TXN006626,CUST00835,STR005,2024-12-24,602.84,In-Store,0,22.63,ITM0007632
TXN006627,CUST00835,STR005,2023-10-06,104.79,Online,0,1.61,ITM0007633
TXN006628,CUST00836,STR013,2022-08-28,75.35,In-Store,0,0,ITM0007634
TXN006629,CUST00836,STR014,2024-06-12,48.59,In-Store,0,0,ITM0007635
TXN006630,CUST00837,STR019,2023-01-12,546.99,In-Store,0,19.02,ITM0007636
TXN006631,CUST00837,STR014,2023-07-01,,In-Store,0,12.38,ITM0007637
TXN006632,CUST00837,STR010,2022-11-23,468.69,Online,0,10.95,ITM0007638
TXN006633,CUST00837,STR029,2023-12-20,545.74,Online,0,7.44,ITM0007639
TXN006634,CUST00837,STR023,2023-05-23,635.55,Mobile App,0,17.46,ITM0007640
TXN006635,CUST00837,STR019,2024-02-15,187.46,Mobile App,0,2.82,ITM0007641
TXN006636,CUST00837,STR006,2023-12-17,336.3,In-Store,0,11.53,ITM0007642
TXN006637,CUST00837,STR007,2022-06-22,432.3,Mobile App,0,12.65,ITM0007643
TXN006638,CUST00837,STR019,2023-12-23,498.33,In-Store,0,14.02,ITM0007644
TXN006639,CUST00838,STR016,2023-02-26,54.11,In-Store,0,0,ITM0007645
TXN006640,CUST00838,STR011,2022-12-13,96.6,In-Store,1,0,ITM0007646
TXN006641,CUST00839,STR012,2023-11-08,238.77,In-Store,0,0,ITM0007647
TXN006641,CUST00839,STR012,2023-11-08,238.77,In-Store,0,0,ITM0007647
TXN006642,CUST00839,STR016,2024-06-10,141.91,In-Store,0,0,ITM0007648
TXN006643,CUST00839,STR003,2024-04-03,24.98,Mobile App,0,0,ITM0007649
TXN006644,CUST00839,STR004,2022-07-09,127.37,In-Store,0,0,ITM0007650
TXN006645,CUST00839,STR006,2023-08-11,78.85,Online,0,0,ITM0007651
TXN006645,CUST00839,STR006,2023-08-11,78.85,Online,0,0,ITM0007652
TXN006646,CUST00839,STR027,2024-02-15,65.1,In-Store,0,0,ITM0007653
TXN006646,CUST00839,STR027,2024-02-15,65.1,In-Store,0,0,ITM0007654
TXN006647,CUST00840,STR022,2022-11-14,54.37,Online,0,0,ITM0007655
TXN006648,CUST00840,STR024,2022-11-26,235.8,Online,1,0,ITM0007656
TXN006649,CUST00841,STR002,2022-08-25,86.96,In-Store,1,0,ITM0007657
TXN006650,CUST00841,STR002,06-30-2022,168.58,In-Store,0,0,ITM0007658
TXN006651,CUST00841,STR008,2023-01-07,,Online,0,0,ITM0007659
TXN006652,CUST00841,STR016,2024-06-15,171.91,Mobile App,0,0,ITM0007660
TXN006653,CUST00841,STR018,2023-03-31,241.58,In-Store,1,0,ITM0007661
TXN006654,CUST00841,STR017,04-15-2022,160.96,In-Store,0,0,ITM0007662
